date,region,price_vnd_per_kg,scraped_at,source
2025-12-20,LamDong,129300,2025-11-07T01:46:32.051873,chart_data
2025-12-21,DakLak,133000,2025-11-07T01:46:32.056132,chart_data
2025-12-21,DakNong,133000,2025-11-07T01:46:32.060291,chart_data
2025-12-21,GiaLai,133000,2025-11-07T01:46:32.047381,chart_data
2025-12-21,LamDong,132000,2025-11-07T01:46:32.051881,chart_data
2025-12-22,DakLak,133700,2025-11-07T01:46:32.056138,chart_data
2025-12-22,DakNong,133800,2025-11-07T01:46:32.060298,chart_data
2025-12-22,GiaLai,133700,2025-11-07T01:46:32.047388,chart_data
2025-12-22,LamDong,132700,2025-11-07T01:46:32.051887,chart_data
2025-12-23,DakLak,129700,2025-11-07T01:46:32.056145,chart_data
2025-12-23,DakNong,129700,2025-11-07T01:46:32.060304,chart_data
2025-12-23,GiaLai,129500,2025-11-07T01:46:32.047395,chart_data
2025-12-23,LamDong,129000,2025-11-07T01:46:32.051894,chart_data
2025-12-24,DakLak,129700,2025-11-07T01:46:32.056151,chart_data
2025-12-24,DakNong,129700,2025-11-07T01:46:32.060310,chart_data
2025-12-24,GiaLai,129500,2025-11-07T01:46:32.047401,chart_data
2025-12-24,LamDong,129000,2025-11-07T01:46:32.051900,chart_data
2025-12-25,DakLak,129700,2025-11-07T01:46:32.056157,chart_data
2025-12-25,DakNong,129700,2025-11-07T01:46:32.060316,chart_data
2025-12-25,GiaLai,129500,2025-11-07T01:46:32.047407,chart_data
2025-12-25,LamDong,129000,2025-11-07T01:46:32.051906,chart_data
2025-12-26,DakLak,129700,2025-11-07T01:46:32.056163,chart_data
2025-12-26,DakNong,129700,2025-11-07T01:46:32.060322,chart_data
2025-12-26,GiaLai,129500,2025-11-07T01:46:32.047413,chart_data
2025-12-26,LamDong,129000,2025-11-07T01:46:32.051912,chart_data
2025-12-27,DakLak,129500,2025-11-07T01:46:32.056169,chart_data
2025-12-27,DakNong,129500,2025-11-07T01:46:32.060328,chart_data
2025-12-27,GiaLai,129300,2025-11-07T01:46:32.047419,chart_data
2025-12-27,LamDong,129000,2025-11-07T01:46:32.051918,chart_data
2025-12-28,DakLak,129400,2025-11-07T01:46:32.056175,chart_data
2025-12-28,DakNong,129400,2025-11-07T01:46:32.060334,chart_data
2025-12-28,GiaLai,129300,2025-11-07T01:46:32.047425,chart_data
2025-12-28,LamDong,128900,2025-11-07T01:46:32.051925,chart_data
2025-12-29,DakLak,130500,2025-11-07T01:46:32.056182,chart_data
2025-12-29,DakNong,130500,2025-11-07T01:46:32.060340,chart_data
2025-12-29,GiaLai,130400,2025-11-07T01:46:32.047431,chart_data
2025-12-29,LamDong,130000,2025-11-07T01:46:32.051931,chart_data
2025-12-30,DakLak,132200,2025-11-07T01:46:32.056188,chart_data
2025-12-30,DakNong,132200,2025-11-07T01:46:32.060347,chart_data
2025-12-30,GiaLai,132000,2025-11-07T01:46:32.047437,chart_data
2025-12-30,LamDong,131500,2025-11-07T01:46:32.051937,chart_data
2025-12-31,DakLak,130700,2025-11-07T01:46:32.056194,chart_data
2025-12-31,DakNong,130700,2025-11-07T01:46:32.060355,chart_data
2025-12-31,GiaLai,130500,2025-11-07T01:46:32.047443,chart_data
2025-12-31,LamDong,130000,2025-11-07T01:46:32.051943,chart_data
2026-01-01,DakLak,130700,2025-11-07T01:46:32.056200,chart_data
2026-01-01,DakNong,130700,2025-11-07T01:46:32.060361,chart_data
2026-01-01,GiaLai,130500,2025-11-07T01:46:32.047449,chart_data
2026-01-01,LamDong,130000,2025-11-07T01:46:32.051950,chart_data
2026-01-02,DakLak,130700,2025-11-07T01:46:32.056206,chart_data
2026-01-02,DakNong,130700,2025-11-07T01:46:32.060367,chart_data
2026-01-02,GiaLai,130500,2025-11-07T01:46:32.047456,chart_data
2026-01-02,LamDong,130000,2025-11-07T01:46:32.051956,chart_data
2026-01-03,DakLak,130800,2025-11-07T01:46:32.056215,chart_data
2026-01-03,DakNong,130800,2025-11-07T01:46:32.060373,chart_data
2026-01-03,GiaLai,130700,2025-11-07T01:46:32.047462,chart_data
2026-01-03,LamDong,130200,2025-11-07T01:46:32.051962,chart_data
2026-01-04,DakLak,130800,2025-11-07T01:46:32.056222,chart_data
2026-01-04,DakNong,130800,2025-11-07T01:46:32.060381,chart_data
2026-01-04,GiaLai,130700,2025-11-07T01:46:32.047468,chart_data
2026-01-04,LamDong,130200,2025-11-07T01:46:32.051970,chart_data
2026-01-05,DakLak,131200,2025-11-07T01:46:32.056228,chart_data
2026-01-05,DakNong,131200,2025-11-07T01:46:32.060388,chart_data
2026-01-05,GiaLai,131000,2025-11-07T01:46:32.047474,chart_data
2026-01-05,LamDong,130600,2025-11-07T01:46:32.051976,chart_data
2026-01-06,DakLak,127200,2025-11-07T01:46:32.056234,chart_data
2026-01-06,DakNong,127200,2025-11-07T01:46:32.060394,chart_data
2026-01-06,GiaLai,127000,2025-11-07T01:46:32.047480,chart_data
2026-01-06,LamDong,126600,2025-11-07T01:46:32.051982,chart_data
2026-01-07,DakLak,130000,2025-11-07T01:46:32.056241,chart_data
2026-01-07,DakNong,130000,2025-11-07T01:46:32.060400,chart_data
2026-01-07,GiaLai,129700,2025-11-07T01:46:32.047486,chart_data
2026-01-07,LamDong,129000,2025-11-07T01:46:32.051990,chart_data
2026-01-08,DakLak,130000,2025-11-07T01:46:32.056247,chart_data
2026-01-08,DakNong,130000,2025-11-07T01:46:32.060406,chart_data
2026-01-08,GiaLai,129700,2025-11-07T01:46:32.047492,chart_data
2026-01-08,LamDong,129000,2025-11-07T01:46:32.051996,chart_data
2026-01-09,DakLak,128500,2025-11-07T01:46:32.056253,chart_data
2026-01-09,DakNong,128700,2025-11-07T01:46:32.060412,chart_data
2026-01-09,GiaLai,128500,2025-11-07T01:46:32.047498,chart_data
2026-01-09,LamDong,128200,2025-11-07T01:46:32.052003,chart_data
2026-01-10,DakLak,128500,2025-11-07T01:46:32.056420,chart_data
2026-01-10,DakNong,128700,2025-11-07T01:46:32.060418,chart_data
2026-01-10,GiaLai,128500,2025-11-07T01:46:32.047505,chart_data
2026-01-10,LamDong,128200,2025-11-07T01:46:32.052009,chart_data
2026-01-11,DakLak,128300,2025-11-07T01:46:32.056429,chart_data
2026-01-11,DakNong,128500,2025-11-07T01:46:32.060424,chart_data
2026-01-11,GiaLai,128300,2025-11-07T01:46:32.047512,chart_data
2026-01-11,LamDong,128000,2025-11-07T01:46:32.052015,chart_data
2026-01-12,DakLak,128000,2025-11-07T01:46:32.056436,chart_data
2026-01-12,DakNong,128200,2025-11-07T01:46:32.060430,chart_data
2026-01-12,GiaLai,128000,2025-11-07T01:46:32.047518,chart_data
2026-01-12,LamDong,127700,2025-11-07T01:46:32.052021,chart_data
2026-01-13,DakLak,128500,2025-11-07T01:46:32.056442,chart_data
2026-01-13,DakNong,128700,2025-11-07T01:46:32.060436,chart_data
2026-01-13,GiaLai,128500,2025-11-07T01:46:32.047524,chart_data
2026-01-13,LamDong,128300,2025-11-07T01:46:32.052027,chart_data
2026-01-14,DakLak,128200,2025-11-07T01:46:32.056448,chart_data
2026-01-14,DakNong,128300,2025-11-07T01:46:32.060442,chart_data
2026-01-14,GiaLai,128100,2025-11-07T01:46:32.047531,chart_data
2026-01-14,LamDong,128000,2025-11-07T01:46:32.052033,chart_data
2026-01-15,DakLak,128200,2025-11-07T01:46:32.056455,chart_data
2026-01-15,DakNong,128300,2025-11-07T01:46:32.060448,chart_data
2026-01-15,GiaLai,128100,2025-11-07T01:46:32.047537,chart_data
2026-01-15,LamDong,128000,2025-11-07T01:46:32.052040,chart_data
2026-01-16,DakLak,127800,2025-11-07T01:46:32.056461,chart_data
2026-01-16,DakNong,127800,2025-11-07T01:46:32.060454,chart_data
2026-01-16,GiaLai,127700,2025-11-07T01:46:32.047543,chart_data
2026-01-16,LamDong,127500,2025-11-07T01:46:32.052046,chart_data
2026-01-17,DakLak,126000,2025-11-07T01:46:32.056469,chart_data
2026-01-17,DakNong,126000,2025-11-07T01:46:32.060462,chart_data
2026-01-17,GiaLai,126000,2025-11-07T01:46:32.047549,chart_data
2026-01-17,LamDong,125500,2025-11-07T01:46:32.052052,chart_data
2026-01-18,DakLak,128500,2025-11-07T01:46:32.056476,chart_data
2026-01-18,DakNong,128500,2025-11-07T01:46:32.060468,chart_data
2026-01-18,GiaLai,128400,2025-11-07T01:46:32.047555,chart_data
2026-01-18,LamDong,128000,2025-11-07T01:46:32.052060,chart_data
2026-01-19,DakLak,126000,2025-11-07T01:46:32.056482,chart_data
2026-01-19,DakNong,126200,2025-11-07T01:46:32.060475,chart_data
2026-01-19,GiaLai,126000,2025-11-07T01:46:32.047561,chart_data
2026-01-19,LamDong,125700,2025-11-07T01:46:32.052066,chart_data
2026-01-20,DakLak,126200,2025-11-07T01:46:32.056488,chart_data
2026-01-20,DakNong,126200,2025-11-07T01:46:32.060481,chart_data
2026-01-20,GiaLai,126000,2025-11-07T01:46:32.047567,chart_data
2026-01-20,LamDong,125900,2025-11-07T01:46:32.052072,chart_data
2026-01-21,DakLak,125000,2025-11-07T01:46:32.056495,chart_data
2026-01-21,DakNong,125200,2025-11-07T01:46:32.060487,chart_data
2026-01-21,GiaLai,125000,2025-11-07T01:46:32.047573,chart_data
2026-01-21,LamDong,124500,2025-11-07T01:46:32.052080,chart_data
2026-01-22,DakLak,125000,2025-11-07T01:46:32.056501,chart_data
2026-01-22,DakNong,125200,2025-11-07T01:46:32.060493,chart_data
2026-01-22,GiaLai,125000,2025-11-07T01:46:32.047580,chart_data
2026-01-22,LamDong,124500,2025-11-07T01:46:32.052086,chart_data
2026-01-23,DakLak,124500,2025-11-07T01:46:32.056507,chart_data
2026-01-23,DakNong,124700,2025-11-07T01:46:32.060499,chart_data
2026-01-23,GiaLai,124500,2025-11-07T01:46:32.047586,chart_data
2026-01-23,LamDong,123800,2025-11-07T01:46:32.052093,chart_data
2026-01-24,DakLak,126500,2025-11-07T01:46:32.056513,chart_data
2026-01-24,DakNong,126700,2025-11-07T01:46:32.060505,chart_data
2026-01-24,GiaLai,126500,2025-11-07T01:46:32.047592,chart_data
2026-01-24,LamDong,126000,2025-11-07T01:46:32.052099,chart_data
2026-01-25,DakLak,125000,2025-11-07T01:46:32.056519,chart_data
2026-01-25,DakNong,125200,2025-11-07T01:46:32.060511,chart_data
2026-01-25,GiaLai,125000,2025-11-07T01:46:32.047598,chart_data
2026-01-25,LamDong,124500,2025-11-07T01:46:32.052105,chart_data
2026-01-26,DakLak,125200,2025-11-07T01:46:32.056525,chart_data
2026-01-26,DakNong,125300,2025-11-07T01:46:32.060517,chart_data
2026-01-26,GiaLai,125000,2025-11-07T01:46:32.047605,chart_data
2026-01-26,LamDong,124700,2025-11-07T01:46:32.052111,chart_data
2026-01-27,DakLak,122500,2025-11-07T01:46:32.056532,chart_data
2026-01-27,DakNong,122500,2025-11-07T01:46:32.060523,chart_data
2026-01-27,GiaLai,122500,2025-11-07T01:46:32.047611,chart_data
2026-01-27,LamDong,122000,2025-11-07T01:46:32.052118,chart_data
2026-01-28,DakLak,122500,2025-11-07T01:46:32.056538,chart_data
2026-01-28,DakNong,122500,2025-11-07T01:46:32.060530,chart_data
2026-01-28,GiaLai,122500,2025-11-07T01:46:32.047617,chart_data
2026-01-28,LamDong,122000,2025-11-07T01:46:32.052124,chart_data
2026-01-29,DakLak,122500,2025-11-07T01:46:32.056545,chart_data
2026-01-29,DakNong,122500,2025-11-07T01:46:32.060536,chart_data
2026-01-29,GiaLai,122500,2025-11-07T01:46:32.047623,chart_data
2026-01-29,LamDong,122000,2025-11-07T01:46:32.052131,chart_data
2026-01-30,DakLak,122500,2025-11-07T01:46:32.056552,chart_data
2026-01-30,DakNong,122500,2025-11-07T01:46:32.060543,chart_data
2026-01-30,GiaLai,122500,2025-11-07T01:46:32.047629,chart_data
2026-01-30,LamDong,122000,2025-11-07T01:46:32.052137,chart_data
2026-01-31,DakLak,123700,2025-11-07T01:46:32.056558,chart_data
2026-01-31,DakNong,123900,2025-11-07T01:46:32.060549,chart_data
2026-01-31,GiaLai,123700,2025-11-07T01:46:32.047635,chart_data
2026-01-31,LamDong,123200,2025-11-07T01:46:32.052143,chart_data
2026-02-01,DakLak,122200,2025-11-07T01:46:32.056564,chart_data
2026-02-01,DakNong,122300,2025-11-07T01:46:32.060555,chart_data
2026-02-01,GiaLai,122200,2025-11-07T01:46:32.047641,chart_data
2026-02-01,LamDong,121700,2025-11-07T01:46:32.052149,chart_data
2026-02-02,DakLak,120000,2025-11-07T01:46:32.056570,chart_data
2026-02-02,DakNong,120200,2025-11-07T01:46:32.060561,chart_data
2026-02-02,GiaLai,120000,2025-11-07T01:46:32.047647,chart_data
2026-02-02,LamDong,119700,2025-11-07T01:46:32.052155,chart_data
2026-02-03,DakLak,118500,2025-11-07T01:46:32.056577,chart_data
2026-02-03,DakNong,118700,2025-11-07T01:46:32.060567,chart_data
2026-02-03,GiaLai,118500,2025-11-07T01:46:32.047655,chart_data
2026-02-03,LamDong,118200,2025-11-07T01:46:32.052162,chart_data
2026-02-04,DakLak,117500,2025-11-07T01:46:32.056584,chart_data
2026-02-04,DakNong,117500,2025-11-07T01:46:32.060573,chart_data
2026-02-04,GiaLai,117300,2025-11-07T01:46:32.047661,chart_data
2026-02-04,LamDong,117000,2025-11-07T01:46:32.052168,chart_data
2026-02-05,DakLak,117500,2025-11-07T01:46:32.056590,chart_data
2026-02-05,DakNong,117500,2025-11-07T01:46:32.060579,chart_data
2026-02-05,GiaLai,117300,2025-11-07T01:46:32.047667,chart_data
2026-02-05,LamDong,117000,2025-11-07T01:46:32.052176,chart_data
2026-02-06,DakLak,117500,2025-11-07T01:46:32.056597,chart_data
2026-02-06,DakNong,117500,2025-11-07T01:46:32.060585,chart_data
2026-02-06,GiaLai,117300,2025-11-07T01:46:32.047674,chart_data
2026-02-06,LamDong,117000,2025-11-07T01:46:32.052182,chart_data
2026-02-07,DakLak,116500,2025-11-07T01:46:32.056603,chart_data
2026-02-07,DakNong,116500,2025-11-07T01:46:32.060592,chart_data
2026-02-07,GiaLai,116300,2025-11-07T01:46:32.047680,chart_data
2026-02-07,LamDong,116000,2025-11-07T01:46:32.052188,chart_data
2026-02-08,DakLak,114000,2025-11-07T01:46:32.056609,chart_data
2026-02-08,DakNong,114000,2025-11-07T01:46:32.060598,chart_data
2026-02-08,GiaLai,113700,2025-11-07T01:46:32.047686,chart_data
2026-02-08,LamDong,113500,2025-11-07T01:46:32.052194,chart_data
2026-02-09,DakLak,114100,2025-11-07T01:46:32.056615,chart_data
2026-02-09,DakNong,114100,2025-11-07T01:46:32.060604,chart_data
2026-02-09,GiaLai,113800,2025-11-07T01:46:32.047692,chart_data
2026-02-09,LamDong,113600,2025-11-07T01:46:32.052201,chart_data
2026-02-10,DakLak,115700,2025-11-07T01:46:32.056622,chart_data
2026-02-10,DakNong,115700,2025-11-07T01:46:32.060609,chart_data
2026-02-10,GiaLai,115600,2025-11-07T01:46:32.047699,chart_data
2026-02-10,LamDong,115000,2025-11-07T01:46:32.052207,chart_data
2026-02-11,DakLak,114000,2025-11-07T01:46:32.056628,chart_data
2026-02-11,DakNong,114000,2025-11-07T01:46:32.060615,chart_data
2026-02-11,GiaLai,113800,2025-11-07T01:46:32.047706,chart_data
2026-02-11,LamDong,113500,2025-11-07T01:46:32.052213,chart_data
2026-02-12,DakLak,114000,2025-11-07T01:46:32.056634,chart_data
2026-02-12,DakNong,114000,2025-11-07T01:46:32.060622,chart_data
2026-02-12,GiaLai,113800,2025-11-07T01:46:32.047712,chart_data
2026-02-12,LamDong,113500,2025-11-07T01:46:32.052219,chart_data
2026-02-13,DakLak,113800,2025-11-07T01:46:32.056640,chart_data
2026-02-13,DakNong,113800,2025-11-07T01:46:32.060628,chart_data
2026-02-13,GiaLai,113500,2025-11-07T01:46:32.047718,chart_data
2026-02-13,LamDong,113200,2025-11-07T01:46:32.052226,chart_data
2026-02-14,DakLak,115500,2025-11-07T01:46:32.056646,chart_data
2026-02-14,DakNong,115800,2025-11-07T01:46:32.060634,chart_data
2026-02-14,GiaLai,115500,2025-11-07T01:46:32.047724,chart_data
2026-02-14,LamDong,115000,2025-11-07T01:46:32.052232,chart_data
2026-02-15,DakLak,112500,2025-11-07T01:46:32.056652,chart_data
2026-02-15,DakNong,112800,2025-11-07T01:46:32.060640,chart_data
2026-02-15,GiaLai,112500,2025-11-07T01:46:32.047730,chart_data
2026-02-15,LamDong,112000,2025-11-07T01:46:32.052238,chart_data
2026-02-16,DakLak,112000,2025-11-07T01:46:32.056659,chart_data
2026-02-16,DakNong,112000,2025-11-07T01:46:32.060646,chart_data
2026-02-16,GiaLai,112000,2025-11-07T01:46:32.047736,chart_data
2026-02-16,LamDong,111500,2025-11-07T01:46:32.052244,chart_data
2026-02-17,DakLak,112800,2025-11-07T01:46:32.056665,chart_data
2026-02-17,DakNong,113000,2025-11-07T01:46:32.060652,chart_data
2026-02-17,GiaLai,112800,2025-11-07T01:46:32.047743,chart_data
2026-02-17,LamDong,112300,2025-11-07T01:46:32.052251,chart_data
2026-02-18,DakLak,112500,2025-11-07T01:46:32.056672,chart_data
2026-02-18,DakNong,112300,2025-11-07T01:46:32.060660,chart_data
2026-02-18,GiaLai,112300,2025-11-07T01:46:32.047749,chart_data
2026-02-18,LamDong,112000,2025-11-07T01:46:32.052257,chart_data
2026-02-19,DakLak,112500,2025-11-07T01:46:32.056678,chart_data
2026-02-19,DakNong,112300,2025-11-07T01:46:32.060666,chart_data
2026-02-19,GiaLai,112300,2025-11-07T01:46:32.047755,chart_data
2026-02-19,LamDong,112000,2025-11-07T01:46:32.052263,chart_data
2026-02-20,DakLak,112000,2025-11-07T01:46:32.056684,chart_data
2026-02-20,DakNong,112000,2025-11-07T01:46:32.060673,chart_data
2026-02-20,GiaLai,111800,2025-11-07T01:46:32.047761,chart_data
2026-02-20,LamDong,111600,2025-11-07T01:46:32.052269,chart_data
2026-02-21,DakLak,110600,2025-11-07T01:46:32.056691,chart_data
2026-02-21,DakNong,110500,2025-11-07T01:46:32.060680,chart_data
2026-02-21,GiaLai,110400,2025-11-07T01:46:32.047767,chart_data
2026-02-21,LamDong,110000,2025-11-07T01:46:32.052275,chart_data
2026-02-22,DakLak,109700,2025-11-07T01:46:32.056697,chart_data
2026-02-22,DakNong,109700,2025-11-07T01:46:32.060687,chart_data
2026-02-22,GiaLai,109500,2025-11-07T01:46:32.047773,chart_data
2026-02-22,LamDong,109100,2025-11-07T01:46:32.052283,chart_data
2026-02-23,DakLak,103500,2025-11-07T01:46:32.056704,chart_data
2026-02-23,DakNong,103500,2025-11-07T01:46:32.060694,chart_data
2026-02-23,GiaLai,103300,2025-11-07T01:46:32.047780,chart_data
2026-02-23,LamDong,103000,2025-11-07T01:46:32.052289,chart_data
2026-02-24,DakLak,101000,2025-11-07T01:46:32.056710,chart_data
2026-02-24,DakNong,101000,2025-11-07T01:46:32.060700,chart_data
2026-02-24,GiaLai,101000,2025-11-07T01:46:32.047786,chart_data
2026-02-24,LamDong,100500,2025-11-07T01:46:32.052296,chart_data
2026-02-25,DakLak,96000,2025-11-07T01:46:32.056716,chart_data
2026-02-25,DakNong,96000,2025-11-07T01:46:32.060706,chart_data
2026-02-25,GiaLai,96000,2025-11-07T01:46:32.047793,chart_data
2026-02-25,LamDong,95500,2025-11-07T01:46:32.052302,chart_data
2026-02-26,DakLak,96000,2025-11-07T01:46:32.056722,chart_data
2026-02-26,DakNong,96000,2025-11-07T01:46:32.060712,chart_data
2026-02-26,GiaLai,96000,2025-11-07T01:46:32.047799,chart_data
2026-02-26,LamDong,95500,2025-11-07T01:46:32.052308,chart_data
2026-02-27,DakLak,96000,2025-11-07T01:46:32.056729,chart_data
2026-02-27,DakNong,96000,2025-11-07T01:46:32.060718,chart_data
2026-02-27,GiaLai,96000,2025-11-07T01:46:32.047805,chart_data
2026-02-27,LamDong,95500,2025-11-07T01:46:32.052314,chart_data
2026-02-28,DakLak,99200,2025-11-07T01:46:32.056735,chart_data
2026-02-28,DakNong,99200,2025-11-07T01:46:32.060724,chart_data
2026-02-28,GiaLai,99000,2025-11-07T01:46:32.047810,chart_data
2026-02-28,LamDong,99000,2025-11-07T01:46:32.052322,chart_data
2026-03-01,DakLak,95000,2025-11-07T01:46:32.056741,chart_data
2026-03-01,DakNong,95000,2025-11-07T01:46:32.060730,chart_data
2026-03-01,GiaLai,94500,2025-11-07T01:46:32.047817,chart_data
2026-03-01,LamDong,94500,2025-11-07T01:46:32.052330,chart_data
2026-03-02,DakLak,91000,2025-11-07T01:46:32.056747,chart_data
2026-03-02,DakNong,91000,2025-11-07T01:46:32.060736,chart_data
2026-03-02,GiaLai,90800,2025-11-07T01:46:32.047823,chart_data
2026-03-02,LamDong,90500,2025-11-07T01:46:32.052336,chart_data
2026-03-03,DakLak,93800,2025-11-07T01:46:32.056753,chart_data
2026-03-03,DakNong,93800,2025-11-07T01:46:32.060744,chart_data
2026-03-03,GiaLai,93700,2025-11-07T01:46:32.047830,chart_data
2026-03-03,LamDong,93500,2025-11-07T01:46:32.052343,chart_data
2026-03-04,DakLak,94200,2025-11-07T01:46:32.056759,chart_data
2026-03-04,DakNong,94200,2025-11-07T01:46:32.060750,chart_data
2026-03-04,GiaLai,94100,2025-11-07T01:46:32.047836,chart_data
2026-03-04,LamDong,93900,2025-11-07T01:46:32.052349,chart_data
2026-03-05,DakLak,94200,2025-11-07T01:46:32.056765,chart_data
2026-03-05,DakNong,94200,2025-11-07T01:46:32.060756,chart_data
2026-03-05,GiaLai,94100,2025-11-07T01:46:32.047842,chart_data
2026-03-05,LamDong,93900,2025-11-07T01:46:32.052355,chart_data
2026-03-06,DakLak,94500,2025-11-07T01:46:32.056771,chart_data
2026-03-06,DakNong,94500,2025-11-07T01:46:32.060762,chart_data
2026-03-06,GiaLai,94400,2025-11-07T01:46:32.047848,chart_data
2026-03-06,LamDong,94200,2025-11-07T01:46:32.052361,chart_data
2026-03-07,DakLak,94700,2025-11-07T01:46:32.056778,chart_data
2026-03-07,DakNong,94700,2025-11-07T01:46:32.060768,chart_data
2026-03-07,GiaLai,94500,2025-11-07T01:46:32.047854,chart_data
2026-03-07,LamDong,94300,2025-11-07T01:46:32.052368,chart_data
2026-03-08,DakLak,95500,2025-11-07T01:46:32.056787,chart_data
2026-03-08,DakNong,95600,2025-11-07T01:46:32.060775,chart_data
2026-03-08,GiaLai,95400,2025-11-07T01:46:32.047860,chart_data
2026-03-08,LamDong,95100,2025-11-07T01:46:32.052376,chart_data
2026-03-09,DakLak,95200,2025-11-07T01:46:32.056793,chart_data
2026-03-09,DakNong,95200,2025-11-07T01:46:32.060781,chart_data
2026-03-09,GiaLai,95200,2025-11-07T01:46:32.047866,chart_data
2026-03-09,LamDong,94700,2025-11-07T01:46:32.052383,chart_data
2026-03-10,DakLak,95500,2025-11-07T01:46:32.056799,chart_data
2026-03-10,DakNong,95600,2025-11-07T01:46:32.060787,chart_data
2026-03-10,GiaLai,95500,2025-11-07T01:46:32.047872,chart_data
2026-03-10,LamDong,95000,2025-11-07T01:46:32.052389,chart_data
2026-03-11,DakLak,96300,2025-11-07T01:46:32.056806,chart_data
2026-03-11,DakNong,96400,2025-11-07T01:46:32.060793,chart_data
2026-03-11,GiaLai,96300,2025-11-07T01:46:32.047878,chart_data
2026-03-11,LamDong,95800,2025-11-07T01:46:32.052395,chart_data
2026-03-12,DakLak,96300,2025-11-07T01:46:32.056812,chart_data
2026-03-12,DakNong,96400,2025-11-07T01:46:32.060799,chart_data
2026-03-12,GiaLai,96300,2025-11-07T01:46:32.047884,chart_data
2026-03-12,LamDong,95800,2025-11-07T01:46:32.052401,chart_data
2026-03-13,DakLak,96500,2025-11-07T01:46:32.056818,chart_data
2026-03-13,DakNong,96400,2025-11-07T01:46:32.060805,chart_data
2026-03-13,GiaLai,96400,2025-11-07T01:46:32.047890,chart_data
2026-03-13,LamDong,96000,2025-11-07T01:46:32.052408,chart_data
2026-03-14,DakLak,92800,2025-11-07T01:46:32.056824,chart_data
2026-03-14,DakNong,92600,2025-11-07T01:46:32.060811,chart_data
2026-03-14,GiaLai,92600,2025-11-07T01:46:32.047896,chart_data
2026-03-14,LamDong,92300,2025-11-07T01:46:32.052415,chart_data
2026-03-15,DakLak,93800,2025-11-07T01:46:32.056830,chart_data
2026-03-15,DakNong,93600,2025-11-07T01:46:32.060817,chart_data
2026-03-15,GiaLai,93600,2025-11-07T01:46:32.047904,chart_data
2026-03-15,LamDong,93300,2025-11-07T01:46:32.052421,chart_data
2026-03-16,DakLak,92600,2025-11-07T01:46:32.056837,chart_data
2026-03-16,DakNong,92600,2025-11-07T01:46:32.060823,chart_data
2026-03-16,GiaLai,92500,2025-11-07T01:46:32.047910,chart_data
2026-03-16,LamDong,92300,2025-11-07T01:46:32.052427,chart_data
2026-03-17,DakLak,90300,2025-11-07T01:46:32.056843,chart_data
2026-03-17,DakNong,90300,2025-11-07T01:46:32.060829,chart_data
2026-03-17,GiaLai,90200,2025-11-07T01:46:32.047916,chart_data
2026-03-17,LamDong,89500,2025-11-07T01:46:32.052433,chart_data
2026-03-18,DakLak,90300,2025-11-07T01:46:32.056849,chart_data
2026-03-18,DakNong,90300,2025-11-07T01:46:32.060835,chart_data
2026-03-18,GiaLai,90200,2025-11-07T01:46:32.047922,chart_data
2026-03-18,LamDong,89500,2025-11-07T01:46:32.052439,chart_data
2026-03-19,DakLak,90300,2025-11-07T01:46:32.056855,chart_data
2026-03-19,DakNong,90300,2025-11-07T01:46:32.060841,chart_data
2026-03-19,GiaLai,90200,2025-11-07T01:46:32.047928,chart_data
2026-03-19,LamDong,89500,2025-11-07T01:46:32.052445,chart_data
2026-03-20,DakLak,88300,2025-11-07T01:46:32.056861,chart_data
2026-03-20,DakNong,88500,2025-11-07T01:46:32.060848,chart_data
2026-03-20,GiaLai,88300,2025-11-07T01:46:32.047934,chart_data
2026-03-20,LamDong,88000,2025-11-07T01:46:32.052452,chart_data
2026-03-21,DakLak,94600,2025-11-07T01:46:32.056868,chart_data
2026-03-21,DakNong,94700,2025-11-07T01:46:32.060854,chart_data
2026-03-21,GiaLai,94400,2025-11-07T01:46:32.047940,chart_data
2026-03-21,LamDong,94200,2025-11-07T01:46:32.052458,chart_data
2026-03-22,DakLak,91600,2025-11-07T01:46:32.056877,chart_data
2026-03-22,DakNong,91700,2025-11-07T01:46:32.060861,chart_data
2026-03-22,GiaLai,91500,2025-11-07T01:46:32.047946,chart_data
2026-03-22,LamDong,91200,2025-11-07T01:46:32.052464,chart_data
2026-03-23,DakLak,92500,2025-11-07T01:46:32.056883,chart_data
2026-03-23,DakNong,92500,2025-11-07T01:46:32.060868,chart_data
2026-03-23,GiaLai,92300,2025-11-07T01:46:32.047952,chart_data
2026-03-23,LamDong,92000,2025-11-07T01:46:32.052472,chart_data
2026-03-24,DakLak,92000,2025-11-07T01:46:32.056889,chart_data
2026-03-24,DakNong,92000,2025-11-07T01:46:32.060874,chart_data
2026-03-24,GiaLai,92000,2025-11-07T01:46:32.047958,chart_data
2026-03-24,LamDong,91800,2025-11-07T01:46:32.052478,chart_data
2026-03-25,DakLak,93800,2025-11-07T01:46:32.056896,chart_data
2026-03-25,DakNong,94000,2025-11-07T01:46:32.060880,chart_data
2026-03-25,GiaLai,93800,2025-11-07T01:46:32.047964,chart_data
2026-03-25,LamDong,93500,2025-11-07T01:46:32.052484,chart_data
2026-03-26,DakLak,93800,2025-11-07T01:46:32.056902,chart_data
2026-03-26,DakNong,94000,2025-11-07T01:46:32.060886,chart_data
2026-03-26,GiaLai,93800,2025-11-07T01:46:32.047970,chart_data
2026-03-26,LamDong,93500,2025-11-07T01:46:32.052492,chart_data
